Feature ID	Taxon	Confidence
371248a44742e496e6b8843d7d18b28d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999766897854053
35e7ab21660baed2a8aa150bc9941428	Unassigned	0.31011847352258626
0ac4b2e0e91f8e0d0b1c4d1e79e9bbf8	Unassigned	0.5914339623063614
cfcf716015cc6d090291e04185de4c12	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14;f__OLB14;g__OLB14;s__	0.9984684472164806
176c0942bfae7f3c5205db229fea4abf	Unassigned	0.8013843900018502
57f2f2549bda301be3498b649ff21d0e	d__Bacteria	0.9969008090664684
ae033d5701f0a2d13c6abd19754d2e62	Unassigned	0.30356035612341703
82f47469db441c5059021c1c5ad130e6	Unassigned	0.9092654404930959
15cae2124c025d5a1809ad55d3fd36a3	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;s__	0.9974896733570268
cb5b0543e7e00e175d73a2cdfb8a7eb0	d__Bacteria	0.7867401157531659
b24ea0a4472a586b91ca1eb8594b0960	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__	0.9866170464168882
5395e53522ee3ebbea55dc0986542d13	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__Tepidisphaera;s__	0.9999994173572012
76a63944fd8943394375c407235275a6	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__Tepidisphaera;s__	0.9999997694173413
955d19b51a0078260232db29bc419109	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__Tepidisphaera;s__	0.9999999442010806
b0f3884e71065b80550dfe9da2d1aac7	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__Tepidisphaeraceae;g__Tepidisphaera;s__	0.9999999377931792
dcff6cb54cc77ae760e439f2f8282600	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales;f__WD2101_soil_group;g__WD2101_soil_group;s__	0.9999858994321136
04f90c6550ca82b8eb89d4dbf6f7a6b0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9999977234229556
959e90f063d526e4e9832c9077d1e5f2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999994371790301
2cd5d30cd779e2cd03049707f583d78a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.999990221994153
a11f6c4b3968775f3181fb5b63c0b4ec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999996139226432
3a9744a96c102e455586bc8609f7037f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999992077226251
81168e7eccb61a61552d7b997ed789d9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999995564611044
5a80abafadcd3a008c72a7f185a2fcf1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999994473724421
e3988e0d23fe4040a58f17ab7cd07487	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9999999715743404
87856738f03e148c32bfbb354d314f5b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__	0.9627799981376244
dffca3f70503a9fa17c8a4c772c90a84	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__	0.9894931457424545
b845031d56b9f51b37eb1ca0b87cfdcc	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__	0.9923355625658198
34ded7f41dfbe1af2583d9eab82163c5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__	0.9964877234036236
c7fa02d80b2b77fe293a450a78264eaa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__	0.9957076068388703
6b1487d3f12c418770eba41aafc1260f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__	0.9959262938728137
94380c4708acfbf99f9302fd8caf4714	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__	0.9903001256692553
cba327679c73143914d8ae0cc1a779c8	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Holosporaceae	0.9842290537796314
3c3c2409ffbc9c0acee0aad07b1e8c3d	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__	0.989812340886294
eaa8670d336696fa953fae5fd26ce005	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__env.OPS_17;g__env.OPS_17;s__	0.9216056809711145
6f6b28b77f8ef44377d335d5a83b11f7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__KD3-93;g__KD3-93;s__	0.9999022891353153
